EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 11-09-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
0.1mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station VLISSINGEN, NETHERLANDS (STAID: 166)
Blended and updated with sources:2039 9264 52471 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   RR, Q_RR
   166,  2039,18550206,   15,    0
   166,  2039,18550207,    0,    0
   166,  2039,18550208,    0,    0
   166,  2039,18550209,    0,    0
   166,  2039,18550210,    0,    0
   166,  2039,18550211,    0,    0
   166,  2039,18550212,    0,    0
   166,  2039,18550213,    0,    0
   166,  2039,18550214,    0,    0
   166,  2039,18550215,    0,    0
   166,  2039,18550216,    0,    0
   166,  2039,18550217,    0,    0
   166,  2039,18550218,    0,    0
   166,  2039,18550219,    0,    0
   166,  2039,18550220,    0,    0
   166,  2039,18550221,    0,    0
   166,  2039,18550222,    0,    0
   166,  2039,18550223,    0,    0
   166,  2039,18550224,   15,    0
   166,  2039,18550225,   55,    0
   166,  2039,18550226,   15,    0
   166,  2039,18550227,    0,    0
   166,  2039,18550228,   20,    0
   166,  2039,18550301,   15,    0
   166,  2039,18550302,   25,    0
   166,  2039,18550303,    0,    0
   166,  2039,18550304,    0,    0
   166,  2039,18550305,    0,    0
   166,  2039,18550306,    0,    0
   166,  2039,18550307,    5,    0
   166,  2039,18550308,    0,    0
   166,  2039,18550309,    0,    0
   166,  2039,18550310,    0,    0
   166,  2039,18550311,    0,    0
   166,  2039,18550312,   60,    0
   166,  2039,18550313,    0,    0
   166,  2039,18550314,    0,    0
   166,  2039,18550315,   40,    0
   166,  2039,18550316,    0,    0
   166,  2039,18550317,    5,    0
   166,  2039,18550318,    0,    0
   166,  2039,18550319,    0,    0
   166,  2039,18550320,    0,    0
   166,  2039,18550321,   45,    0
   166,  2039,18550322,  130,    0
   166,  2039,18550323,   10,    0
   166,  2039,18550324,    0,    0
   166,  2039,18550325,    0,    0
   166,  2039,18550326,    0,    0
   166,  2039,18550327,    0,    0
   166,  2039,18550328,    5,    0
   166,  2039,18550329,    0,    0
   166,  2039,18550330,    0,    0
   166,  2039,18550331,    0,    0
   166,  2039,18550401,    0,    0
   166,  2039,18550402,    0,    0
   166,  2039,18550403,    0,    0
   166,  2039,18550404,    5,    0
   166,  2039,18550405,    0,    0
   166,  2039,18550406,    5,    0
   166,  2039,18550407,    2,    0
   166,  2039,18550408,   13,    0
   166,  2039,18550409,   10,    0
   166,  2039,18550410,    5,    0
   166,  2039,18550411,    5,    0
   166,  2039,18550412,    2,    0
   166,  2039,18550413,   13,    0
   166,  2039,18550414,    0,    0
   166,  2039,18550415,    0,    0
   166,  2039,18550416,    0,    0
   166,  2039,18550417,    0,    0
   166,  2039,18550418,    0,    0
   166,  2039,18550419,    0,    0
   166,  2039,18550420,    0,    0
   166,  2039,18550421,    0,    0
   166,  2039,18550422,    0,    0
   166,  2039,18550423,    0,    0
   166,  2039,18550424,    0,    0
   166,  2039,18550425,    0,    0
   166,  2039,18550426,    0,    0
   166,  2039,18550427,    0,    0
   166,  2039,18550428,    2,    0
   166,  2039,18550429,    3,    0
   166,  2039,18550430,    0,    0
   166,  2039,18550501,    0,    0
   166,  2039,18550502,    0,    0
   166,  2039,18550503,    5,    0
   166,  2039,18550504,    5,    0
   166,  2039,18550505,    0,    0
   166,  2039,18550506,    0,    0
   166,  2039,18550507,   40,    0
   166,  2039,18550508,    0,    0
   166,  2039,18550509,   35,    0
   166,  2039,18550510,   55,    0
   166,  2039,18550511,   15,    0
   166,  2039,18550512,    0,    0
   166,  2039,18550513,   55,    0
   166,  2039,18550514,    0,    0
   166,  2039,18550515,   30,    0
   166,  2039,18550516,    0,    0
   166,  2039,18550517,    0,    0
   166,  2039,18550518,    0,    0
   166,  2039,18550519,    0,    0
   166,  2039,18550520,    0,    0
   166,  2039,18550521,    0,    0
   166,  2039,18550522,    0,    0
   166,  2039,18550523,    0,    0
   166,  2039,18550524,    0,    0
   166,  2039,18550525,    0,    0
   166,  2039,18550526,    0,    0
   166,  2039,18550527,    0,    0
   166,  2039,18550528,    2,    0
   166,  2039,18550529,    0,    0
   166,  2039,18550530,  114,    0
   166,  2039,18550531,    0,    0
   166,  2039,18550601,    0,    0
   166,  2039,18550602,    0,    0
   166,  2039,18550603,   30,    0
   166,  2039,18550604,    0,    0
   166,  2039,18550605,    0,    0
   166,  2039,18550606,    0,    0
   166,  2039,18550607,   60,    0
   166,  2039,18550608,    0,    0
   166,  2039,18550609,    0,    0
   166,  2039,18550610,    0,    0
   166,  2039,18550611,    0,    0
   166,  2039,18550612,    0,    0
   166,  2039,18550613,  349,    0
   166,  2039,18550614,   45,    0
   166,  2039,18550615,   55,    0
   166,  2039,18550616,   65,    0
   166,  2039,18550617,    0,    0
   166,  2039,18550618,   20,    0
   166,  2039,18550619,    0,    0
   166,  2039,18550620,    0,    0
   166,  2039,18550621,    5,    0
   166,  2039,18550622,    0,    0
   166,  2039,18550623,    0,    0
   166,  2039,18550624,    0,    0
   166,  2039,18550625,    0,    0
   166,  2039,18550626,    0,    0
   166,  2039,18550627,    0,    0
   166,  2039,18550628,    0,    0
   166,  2039,18550629,    0,    0
   166,  2039,18550630,    0,    0
   166,  2039,18550701,    0,    0
   166,  2039,18550702,    0,    0
   166,  2039,18550703,   25,    0
   166,  2039,18550704,    0,    0
   166,  2039,18550705,    2,    0
   166,  2039,18550706,    0,    0
   166,  2039,18550707,    0,    0
   166,  2039,18550708,    0,    0
   166,  2039,18550709,    0,    0
   166,  2039,18550710,   55,    0
   166,  2039,18550711,   25,    0
   166,  2039,18550712,    0,    0
   166,  2039,18550713,    0,    0
   166,  2039,18550714,    0,    0
   166,  2039,18550715,   32,    0
   166,  2039,18550716,   85,    0
   166,  2039,18550717,   30,    0
   166,  2039,18550718,    0,    0
   166,  2039,18550719,   25,    0
   166,  2039,18550720,   30,    0
   166,  2039,18550721,    0,    0
   166,  2039,18550722,    0,    0
   166,  2039,18550723,   22,    0
   166,  2039,18550724,   80,    0
   166,  2039,18550725,    0,    0
   166,  2039,18550726,   25,    0
   166,  2039,18550727,   18,    0
   166,  2039,18550728,    0,    0
   166,  2039,18550729,    0,    0
   166,  2039,18550730,    0,    0
   166,  2039,18550731,    8,    0
   166,  2039,18550801,    0,    0
   166,  2039,18550802,    0,    0
   166,  2039,18550803,   55,    0
   166,  2039,18550804,    0,    0
   166,  2039,18550805,    0,    0
   166,  2039,18550806,   20,    0
   166,  2039,18550807,   60,    0
   166,  2039,18550808,   50,    0
   166,  2039,18550809,    0,    0
   166,  2039,18550810,    0,    0
   166,  2039,18550811,    0,    0
   166,  2039,18550812,   25,    0
   166,  2039,18550813,    0,    0
   166,  2039,18550814,    5,    0
   166,  2039,18550815,    0,    0
   166,  2039,18550816,    0,    0
   166,  2039,18550817,    0,    0
   166,  2039,18550818,    0,    0
   166,  2039,18550819,    0,    0
   166,  2039,18550820,    0,    0
   166,  2039,18550821,    0,    0
   166,  2039,18550822,    0,    0
   166,  2039,18550823,   60,    0
   166,  2039,18550824,   25,    0
   166,  2039,18550825,    0,    0
   166,  2039,18550826,    0,    0
   166,  2039,18550827,    0,    0
   166,  2039,18550828,    0,    0
   166,  2039,18550829,    0,    0
   166,  2039,18550830,    0,    0
   166,  2039,18550831,    0,    0
   166,  2039,18550901,   10,    0
   166,  2039,18550902,    0,    0
   166,  2039,18550903,    0,    0
   166,  2039,18550904,    2,    0
   166,  2039,18550905,    7,    0
   166,  2039,18550906,   11,    0
   166,  2039,18550907,    0,    0
   166,  2039,18550908,    0,    0
   166,  2039,18550909,    0,    0
   166,  2039,18550910,    0,    0
   166,  2039,18550911,    0,    0
   166,  2039,18550912,    0,    0
   166,  2039,18550913,   15,    0
   166,  2039,18550914,    0,    0
   166,  2039,18550915,    2,    0
   166,  2039,18550916,    0,    0
   166,  2039,18550917,   18,    0
   166,  2039,18550918,    0,    0
   166,  2039,18550919,    0,    0
   166,  2039,18550920,    0,    0
   166,  2039,18550921,    5,    0
   166,  2039,18550922,    0,    0
   166,  2039,18550923,    0,    0
   166,  2039,18550924,    0,    0
   166,  2039,18550925,    0,    0
   166,  2039,18550926,    0,    0
   166,  2039,18550927,    0,    0
   166,  2039,18550928,    0,    0
   166,  2039,18550929,    0,    0
   166,  2039,18550930,    0,    0
   166,  2039,18551001,    5,    0
   166,  2039,18551002,    0,    0
   166,  2039,18551003,   25,    0
   166,  2039,18551004,    0,    0
   166,  2039,18551005,    0,    0
   166,  2039,18551006,    0,    0
   166,  2039,18551007,  118,    0
   166,  2039,18551008,    0,    0
   166,  2039,18551009,  135,    0
   166,  2039,18551010,   15,    0
   166,  2039,18551011,   65,    0
   166,  2039,18551012,   82,    0
   166,  2039,18551013,   25,    0
   166,  2039,18551014,   80,    0
   166,  2039,18551015,   80,    0
   166,  2039,18551016,    0,    0
   166,  2039,18551017,    0,    0
   166,  2039,18551018,   10,    0
   166,  2039,18551019,    0,    0
   166,  2039,18551020,    0,    0
   166,  2039,18551021,   25,    0
   166,  2039,18551022,    0,    0
   166,  2039,18551023,    0,    0
   166,  2039,18551024,    0,    0
   166,  2039,18551025,   10,    0
   166,  2039,18551026,   80,    0
   166,  2039,18551027,    0,    0
   166,  2039,18551028,    0,    0
   166,  2039,18551029,    5,    0
   166,  2039,18551030,    0,    0
   166,  2039,18551031,   65,    0
   166,  2039,18551101,   78,    0
   166,  2039,18551102,   10,    0
   166,  2039,18551103,    0,    0
   166,  2039,18551104,    0,    0
   166,  2039,18551105,    5,    0
   166,  2039,18551106,    0,    0
   166,  2039,18551107,    0,    0
   166,  2039,18551108,    0,    0
   166,  2039,18551109,    2,    0
   166,  2039,18551110,    0,    0
   166,  2039,18551111,    0,    0
   166,  2039,18551112,    0,    0
   166,  2039,18551113,    0,    0
   166,  2039,18551114,    0,    0
   166,  2039,18551115,    0,    0
   166,  2039,18551116,    0,    0
   166,  2039,18551117,    0,    0
   166,  2039,18551118,    0,    0
   166,  2039,18551119,    0,    0
   166,  2039,18551120,    0,    0
   166,  2039,18551121,    0,    0
   166,  2039,18551122,    0,    0
   166,  2039,18551123,    5,    0
   166,  2039,18551124,   60,    0
   166,  2039,18551125,    0,    0
   166,  2039,18551126,   10,    0
   166,  2039,18551127,    3,    0
   166,  2039,18551128,   10,    0
   166,  2039,18551129,   15,    0
   166,  2039,18551130,   25,    0
   166,  2039,18551201,   60,    0
   166,  2039,18551202,   20,    0
   166,  2039,18551203,    0,    0
   166,  2039,18551204,   65,    0
   166,  2039,18551205,   35,    0
   166,  2039,18551206,  630,    0
   166,  2039,18551207,   75,    0
   166,  2039,18551208,    0,    0
   166,  2039,18551209,    0,    0
   166,  2039,18551210,    0,    0
   166,  2039,18551211,    0,    0
   166,  2039,18551212,    5,    0
   166,  2039,18551213,   20,    0
   166,  2039,18551214,  110,    0
   166,  2039,18551215,    0,    0
   166,  2039,18551216,    0,    0
   166,  2039,18551217,    0,    0
   166,  2039,18551218,    0,    0
   166,  2039,18551219,    0,    0
   166,  2039,18551220,    0,    0
   166,  2039,18551221,    0,    0
   166,  2039,18551222,   10,    0
   166,  2039,18551223,    2,    0
   166,  2039,18551224,    1,    0
   166,  2039,18551225,   28,    0
   166,  2039,18551226,    0,    0
   166,  2039,18551227,    0,    0
   166,  2039,18551228,    0,    0
   166,  2039,18551229,    5,    0
   166,  2039,18551230,    0,    0
   166,  2039,18551231,    0,    0
   166,  2039,18560101,    0,    0
   166,  2039,18560102,    0,    0
   166,  2039,18560103,    0,    0
   166,  2039,18560104,    0,    0
   166,  2039,18560105,   10,    0
   166,  2039,18560106,    4,    0
   166,  2039,18560107,    0,    0
   166,  2039,18560108,    0,    0
   166,  2039,18560109,  128,    0
   166,  2039,18560110,    0,    0
   166,  2039,18560111,    0,    0
   166,  2039,18560112,    3,    0
   166,  2039,18560113,    0,    0
   166,  2039,18560114,    0,    0
   166,  2039,18560115,    0,    0
   166,  2039,18560116,    1,    0
   166,  2039,18560117,   25,    0
   166,  2039,18560118,    2,    0
   166,  2039,18560119,    0,    0
   166,  2039,18560120,   35,    0
   166,  2039,18560121,   40,    0
   166,  2039,18560122,    7,    0
   166,  2039,18560123,    1,    0
   166,  2039,18560124,   24,    0
   166,  2039,18560125,    0,    0
   166,  2039,18560126,   25,    0
   166,  2039,18560127,    0,    0
   166,  2039,18560128,   40,    0
   166,  2039,18560129,    0,    0
   166,  2039,18560130,   28,    0
   166,  2039,18560131,    1,    0
   166,  2039,18560201,    0,    0
   166,  2039,18560202,    0,    0
   166,  2039,18560203,    0,    0
   166,  2039,18560204,    0,    0
   166,  2039,18560205,    0,    0
   166,  2039,18560206,   30,    0
   166,  2039,18560207,  365,    0
   166,  2039,18560208,    8,    0
   166,  2039,18560209,    0,    0
   166,  2039,18560210,   65,    0
   166,  2039,18560211,   50,    0
   166,  2039,18560212,    5,    0
   166,  2039,18560213,   30,    0
   166,  2039,18560214,    0,    0
   166,  2039,18560215,    0,    0
   166,  2039,18560216,    0,    0
   166,  2039,18560217,    0,    0
   166,  2039,18560218,    0,    0
   166,  2039,18560219,    0,    0
   166,  2039,18560220,    0,    0
   166,  2039,18560221,    0,    0
   166,  2039,18560222,    5,    0
   166,  2039,18560223,    5,    0
   166,  2039,18560224,    0,    0
   166,  2039,18560225,    0,    0
   166,  2039,18560226,    0,    0
   166,  2039,18560227,    0,    0
   166,  2039,18560228,    0,    0
   166,  2039,18560229,    0,    0
   166,  2039,18560301,    0,    0
   166,  2039,18560302,    0,    0
   166,  2039,18560303,    0,    0
   166,  2039,18560304,   10,    0
   166,  2039,18560305,    5,    0
   166,  2039,18560306,    0,    0
   166,  2039,18560307,    0,    0
   166,  2039,18560308,    5,    0
   166,  2039,18560309,    0,    0
   166,  2039,18560310,    0,    0
   166,  2039,18560311,    0,    0
   166,  2039,18560312,    0,    0
   166,  2039,18560313,    0,    0
   166,  2039,18560314,    0,    0
   166,  2039,18560315,    0,    0
   166,  2039,18560316,    0,    0
   166,  2039,18560317,    0,    0
   166,  2039,18560318,    0,    0
   166,  2039,18560319,   20,    0
   166,  2039,18560320,    5,    0
   166,  2039,18560321,    7,    0
   166,  2039,18560322,    0,    0
   166,  2039,18560323,    0,    0
   166,  2039,18560324,    0,    0
   166,  2039,18560325,    0,    0
   166,  2039,18560326,    0,    0
   166,  2039,18560327,    0,    0
   166,  2039,18560328,    0,    0
   166,  2039,18560329,    0,    0
   166,  2039,18560330,    0,    0
   166,  2039,18560331,    0,    0
   166,  2039,18560401,    0,    0
   166,  2039,18560402,    0,    0
   166,  2039,18560403,   35,    0
   166,  2039,18560404,    0,    0
   166,  2039,18560405,   10,    0
   166,  2039,18560406,   20,    0
   166,  2039,18560407,    0,    0
   166,  2039,18560408,   42,    0
   166,  2039,18560409,   81,    0
   166,  2039,18560410,   20,    0
   166,  2039,18560411,   15,    0
   166,  2039,18560412,    0,    0
   166,  2039,18560413,    0,    0
   166,  2039,18560414,   40,    0
   166,  2039,18560415,    0,    0
   166,  2039,18560416,    0,    0
   166,  2039,18560417,    0,    0
   166,  2039,18560418,    0,    0
   166,  2039,18560419,    0,    0
   166,  2039,18560420,    0,    0
   166,  2039,18560421,    0,    0
   166,  2039,18560422,    0,    0
   166,  2039,18560423,    0,    0
   166,  2039,18560424,    0,    0
   166,  2039,18560425,    0,    0
   166,  2039,18560426,   50,    0
   166,  2039,18560427,    0,    0
   166,  2039,18560428,    0,    0
   166,  2039,18560429,    0,    0
   166,  2039,18560430,    8,    0
   166,  2039,18560501,    0,    0
   166,  2039,18560502,   15,    0
   166,  2039,18560503,   22,    0
   166,  2039,18560504,    0,    0
   166,  2039,18560505,   10,    0
   166,  2039,18560506,   21,    0
   166,  2039,18560507,   18,    0
   166,  2039,18560508,    0,    0
   166,  2039,18560509,    0,    0
   166,  2039,18560510,    0,    0
   166,  2039,18560511,    0,    0
   166,  2039,18560512,    0,    0
   166,  2039,18560513,    0,    0
   166,  2039,18560514,   20,    0
   166,  2039,18560515,   35,    0
   166,  2039,18560516,    0,    0
   166,  2039,18560517,   30,    0
   166,  2039,18560518,   10,    0
   166,  2039,18560519,    0,    0
   166,  2039,18560520,    0,    0
   166,  2039,18560521,    0,    0
   166,  2039,18560522,   30,    0
   166,  2039,18560523,   80,    0
   166,  2039,18560524,    0,    0
   166,  2039,18560525,    0,    0
   166,  2039,18560526,   10,    0
   166,  2039,18560527,   50,    0
   166,  2039,18560528,    0,    0
   166,  2039,18560529,    0,    0
   166,  2039,18560530,   15,    0
   166,  2039,18560531,   92,    0
   166,  2039,18560601,    0,    0
   166,  2039,18560602,    0,    0
   166,  2039,18560603,   40,    0
   166,  2039,18560604,    0,    0
   166,  2039,18560605,    0,    0
   166,  2039,18560606,    0,    0
   166,  2039,18560607,    0,    0
   166,  2039,18560608,    0,    0
   166,  2039,18560609,    0,    0
   166,  2039,18560610,    0,    0
   166,  2039,18560611,    0,    0
   166,  2039,18560612,   10,    0
   166,  2039,18560613,   18,    0
   166,  2039,18560614,    0,    0
   166,  2039,18560615,    0,    0
   166,  2039,18560616,    0,    0
   166,  2039,18560617,    0,    0
   166,  2039,18560618,    1,    0
   166,  2039,18560619,    0,    0
   166,  2039,18560620,   14,    0
   166,  2039,18560621,    2,    0
   166,  2039,18560622,    0,    0
   166,  2039,18560623,    0,    0
   166,  2039,18560624,    0,    0
   166,  2039,18560625,    0,    0
   166,  2039,18560626,    0,    0
   166,  2039,18560627,    0,    0
   166,  2039,18560628,    0,    0
   166,  2039,18560629,    0,    0
   166,  2039,18560630,    0,    0
   166,  2039,18560701,    0,    0
   166,  2039,18560702,    0,    0
   166,  2039,18560703,    0,    0
   166,  2039,18560704,   30,    0
   166,  2039,18560705,    0,    0
   166,  2039,18560706,    0,    0
   166,  2039,18560707,   15,    0
   166,  2039,18560708,  110,    0
   166,  2039,18560709,    5,    0
   166,  2039,18560710,   25,    0
   166,  2039,18560711,   18,    0
   166,  2039,18560712,   15,    0
   166,  2039,18560713,    0,    0
   166,  2039,18560714,    0,    0
   166,  2039,18560715,   25,    0
   166,  2039,18560716,    5,    0
   166,  2039,18560717,    0,    0
   166,  2039,18560718,    0,    0
   166,  2039,18560719,   15,    0
   166,  2039,18560720,    0,    0
   166,  2039,18560721,    0,    0
   166,  2039,18560722,    0,    0
   166,  2039,18560723,   50,    0
   166,  2039,18560724,    8,    0
   166,  2039,18560725,    0,    0
   166,  2039,18560726,    0,    0
   166,  2039,18560727,    0,    0
   166,  2039,18560728,    0,    0
   166,  2039,18560729,    0,    0
   166,  2039,18560730,    0,    0
   166,  2039,18560731,    0,    0
   166,  2039,18560801,    0,    0
   166,  2039,18560802,    0,    0
   166,  2039,18560803,    0,    0
   166,  2039,18560804,    0,    0
   166,  2039,18560805,    0,    0
   166,  2039,18560806,    0,    0
   166,  2039,18560807,    0,    0
   166,  2039,18560808,    5,    0
   166,  2039,18560809,   15,    0
   166,  2039,18560810,   10,    0
   166,  2039,18560811,  140,    0
   166,  2039,18560812,    0,    0
   166,  2039,18560813,  150,    0
   166,  2039,18560814,    0,    0
   166,  2039,18560815,    0,    0
   166,  2039,18560816,    0,    0
   166,  2039,18560817,    0,    0
   166,  2039,18560818,    0,    0
   166,  2039,18560819,    0,    0
   166,  2039,18560820,   10,    0
   166,  2039,18560821,   90,    0
   166,  2039,18560822,    5,    0
   166,  2039,18560823,    0,    0
   166,  2039,18560824,    0,    0
   166,  2039,18560825,   30,    0
   166,  2039,18560826,   10,    0
   166,  2039,18560827,   10,    0
   166,  2039,18560828,   35,    0
   166,  2039,18560829,    0,    0
   166,  2039,18560830,    0,    0
   166,  2039,18560831,    0,    0
   166,  2039,18560901,  160,    0
   166,  2039,18560902,   30,    0
   166,  2039,18560903,    0,    0
   166,  2039,18560904,    0,    0
   166,  2039,18560905,    0,    0
   166,  2039,18560906,    0,    0
   166,  2039,18560907,    0,    0
   166,  2039,18560908,    0,    0
   166,  2039,18560909,    0,    0
   166,  2039,18560910,    0,    0
   166,  2039,18560911,    2,    0
   166,  2039,18560912,    0,    0
   166,  2039,18560913,    0,    0
   166,  2039,18560914,    0,    0
   166,  2039,18560915,    0,    0
   166,  2039,18560916,    0,    0
   166,  2039,18560917,   60,    0
   166,  2039,18560918,    0,    0
   166,  2039,18560919,  160,    0
   166,  2039,18560920,   52,    0
   166,  2039,18560921,    0,    0
   166,  2039,18560922,   35,    0
   166,  2039,18560923,   18,    0
   166,  2039,18560924,   60,    0
   166,  2039,18560925,   25,    0
   166,  2039,18560926,    0,    0
   166,  2039,18560927,   60,    0
   166,  2039,18560928,  125,    0
   166,  2039,18560929,    0,    0
   166,  2039,18560930,    0,    0
   166,  2039,18561001,    0,    0
   166,  2039,18561002,    0,    0
   166,  2039,18561003,    1,    0
   166,  2039,18561004,    0,    0
   166,  2039,18561005,   23,    0
   166,  2039,18561006,    0,    0
   166,  2039,18561007,   55,    0
   166,  2039,18561008,    0,    0
   166,  2039,18561009,    0,    0
   166,  2039,18561010,    0,    0
   166,  2039,18561011,    0,    0
   166,  2039,18561012,    0,    0
   166,  2039,18561013,    0,    0
   166,  2039,18561014,    0,    0
   166,  2039,18561015,    6,    0
   166,  2039,18561016,    4,    0
   166,  2039,18561017,    0,    0
   166,  2039,18561018,    0,    0
   166,  2039,18561019,    0,    0
   166,  2039,18561020,    0,    0
   166,  2039,18561021,    0,    0
   166,  2039,18561022,    0,    0
   166,  2039,18561023,    0,    0
   166,  2039,18561024,    0,    0
   166,  2039,18561025,    0,    0
   166,  2039,18561026,    0,    0
   166,  2039,18561027,    0,    0
   166,  2039,18561028,    0,    0
   166,  2039,18561029,    0,    0
   166,  2039,18561030,    0,    0
   166,  2039,18561031,    0,    0
   166,  2039,18561101,    0,    0
   166,  2039,18561102,    0,    0
   166,  2039,18561103,    0,    0
   166,  2039,18561104,    0,    0
   166,  2039,18561105,    0,    0
   166,  2039,18561106,    0,    0
   166,  2039,18561107,    0,    0
   166,  2039,18561108,    0,    0
   166,  2039,18561109,    6,    0
   166,  2039,18561110,    4,    0
   166,  2039,18561111,    3,    0
   166,  2039,18561112,    3,    0
   166,  2039,18561113,    1,    0
   166,  2039,18561114,    5,    0
   166,  2039,18561115,    6,    0
   166,  2039,18561116,    2,    0
   166,  2039,18561117,    1,    0
   166,  2039,18561118,    4,    0
   166,  2039,18561119,   12,    0
   166,  2039,18561120,   10,    0
   166,  2039,18561121,    2,    0
   166,  2039,18561122,    0,    0
   166,  2039,18561123,    4,    0
   166,  2039,18561124,    0,    0
   166,  2039,18561125,    1,    0
   166,  2039,18561126,    3,    0
   166,  2039,18561127,    0,    0
   166,  2039,18561128,    0,    0
   166,  2039,18561129,    1,    0
   166,  2039,18561130,    5,    0
   166,  2039,18561201,    0,    0
   166,  2039,18561202,    2,    0
   166,  2039,18561203,    1,    0
   166,  2039,18561204,    1,    0
   166,  2039,18561205,    6,    0
   166,  2039,18561206,    1,    0
   166,  2039,18561207,    0,    0
   166,  2039,18561208,    0,    0
   166,  2039,18561209,    3,    0
   166,  2039,18561210,    1,    0
   166,  2039,18561211,    1,    0
   166,  2039,18561212,   11,    0
   166,  2039,18561213,   12,    0
   166,  2039,18561214,    2,    0
   166,  2039,18561215,    0,    0
   166,  2039,18561216,    0,    0
   166,  2039,18561217,    0,    0
   166,  2039,18561218,    2,    0
   166,  2039,18561219,    0,    0
   166,  2039,18561220,    1,    0
   166,  2039,18561221,    0,    0
   166,  2039,18561222,    1,    0
   166,  2039,18561223,    0,    0
   166,  2039,18561224,    9,    0
   166,  2039,18561225,    2,    0
   166,  2039,18561226,   13,    0
   166,  2039,18561227,    2,    0
   166,  2039,18561228,    1,    0
   166,  2039,18561229,    6,    0
   166,  2039,18561230,    2,    0
   166,  2039,18561231,    1,    0
   166,  2039,18570101,   11,    0
   166,  2039,18570102,    1,    0
   166,  2039,18570103,    4,    0
   166,  2039,18570104,   15,    0
   166,  2039,18570105,    4,    0
